index,X,Y,Z,X2,Y2,Z2
4383,-1.271155e-01,3.624730e-01,2.487507e-03,-8.977391e+00,8.100745e+02,1.718771e+01
4384,-1.321354e-01,3.618538e-01,2.576159e-03,-1.074609e+02,8.051292e+02,1.950107e+01
4385,-1.271751e-01,3.626367e-01,2.488714e-03,-8.982124e+00,8.104441e+02,1.719557e+01
4386,-1.321972e-01,3.620171e-01,2.577406e-03,-1.075106e+02,8.054965e+02,1.950998e+01
4387,-1.272346e-01,3.628004e-01,2.489920e-03,-8.986857e+00,8.108137e+02,1.720343e+01
4388,-1.322590e-01,3.621805e-01,2.578653e-03,-1.075603e+02,8.058638e+02,1.951889e+01
4389,-1.272942e-01,3.629640e-01,2.491127e-03,-8.991590e+00,8.111833e+02,1.721128e+01
4390,-1.323209e-01,3.623438e-01,2.579900e-03,-1.076099e+02,8.062310e+02,1.952780e+01
4391,-1.273538e-01,3.631277e-01,2.492334e-03,-8.996323e+00,8.115529e+02,1.721914e+01
4392,-1.323827e-01,3.625072e-01,2.581147e-03,-1.076596e+02,8.065983e+02,1.953671e+01
4393,-1.274134e-01,3.632914e-01,2.493541e-03,-9.001056e+00,8.119225e+02,1.722700e+01
4394,-1.324446e-01,3.626705e-01,2.582394e-03,-1.077092e+02,8.069656e+02,1.954562e+01
4395,-1.274729e-01,3.634550e-01,2.494748e-03,-9.005789e+00,8.122921e+02,1.723486e+01
4396,-1.325064e-01,3.628339e-01,2.583641e-03,-1.077589e+02,8.073329e+02,1.955453e+01
4397,-1.275325e-01,3.636187e-01,2.495954e-03,-9.010522e+00,8.126617e+02,1.724272e+01
4398,-1.325683e-01,3.629972e-01,2.584888e-03,-1.078086e+02,8.077001e+02,1.956345e+01
4399,-1.275921e-01,3.637824e-01,2.497161e-03,-9.015255e+00,8.130313e+02,1.725057e+01
4400,-1.326301e-01,3.631606e-01,2.586135e-03,-1.078582e+02,8.080674e+02,1.957236e+01
4401,-1.276517e-01,3.639460e-01,2.498368e-03,-9.019989e+00,8.134009e+02,1.725843e+01
4402,-1.326920e-01,3.633239e-01,2.587382e-03,-1.079079e+02,8.084347e+02,1.958127e+01
4403,-1.277112e-01,3.641097e-01,2.499575e-03,-9.024722e+00,8.137705e+02,1.726629e+01
4404,-1.327538e-01,3.634873e-01,2.588629e-03,-1.079575e+02,8.088019e+02,1.959018e+01
4405,-1.277708e-01,3.642734e-01,2.500782e-03,-9.029455e+00,8.141402e+02,1.727415e+01
4406,-1.328157e-01,3.636506e-01,2.589876e-03,-1.080072e+02,8.091692e+02,1.959909e+01
4407,-1.278304e-01,3.644370e-01,2.501988e-03,-9.034188e+00,8.145098e+02,1.728200e+01
4408,-1.328775e-01,3.638140e-01,2.591123e-03,-1.080569e+02,8.095365e+02,1.960800e+01
4409,-1.278900e-01,3.646007e-01,2.503195e-03,-9.038921e+00,8.148794e+02,1.728986e+01
4410,-1.329394e-01,3.639773e-01,2.592370e-03,-1.081065e+02,8.099037e+02,1.961691e+01
4411,-1.279495e-01,3.647644e-01,2.504402e-03,-9.043654e+00,8.152490e+02,1.729772e+01
4412,-1.330012e-01,3.641407e-01,2.593617e-03,-1.081562e+02,8.102710e+02,1.962583e+01
4413,-1.280091e-01,3.649280e-01,2.505609e-03,-9.048387e+00,8.156186e+02,1.730558e+01
4414,-1.330631e-01,3.643040e-01,2.594864e-03,-1.082058e+02,8.106383e+02,1.963474e+01
4415,-1.280687e-01,3.650917e-01,2.506816e-03,-9.053120e+00,8.159882e+02,1.731344e+01
4416,-1.331249e-01,3.644674e-01,2.596111e-03,-1.082555e+02,8.110055e+02,1.964365e+01
4417,-1.281282e-01,3.652554e-01,2.508022e-03,-9.057853e+00,8.163578e+02,1.732129e+01
4418,-1.331868e-01,3.646307e-01,2.597358e-03,-1.083052e+02,8.113728e+02,1.965256e+01
4419,-1.281878e-01,3.654190e-01,2.509229e-03,-9.062586e+00,8.167274e+02,1.732915e+01
4420,-1.332486e-01,3.647940e-01,2.598605e-03,-1.083548e+02,8.117401e+02,1.966147e+01
4421,-1.282474e-01,3.655827e-01,2.510436e-03,-9.067320e+00,8.170970e+02,1.733701e+01
4422,-1.333105e-01,3.649574e-01,2.599852e-03,-1.084045e+02,8.121073e+02,1.967038e+01
4423,-1.283070e-01,3.657464e-01,2.511643e-03,-9.072053e+00,8.174666e+02,1.734487e+01
4424,-1.333723e-01,3.651207e-01,2.601099e-03,-1.084542e+02,8.124746e+02,1.967929e+01
4425,-1.283665e-01,3.659100e-01,2.512850e-03,-9.076786e+00,8.178362e+02,1.735273e+01
4426,-1.334342e-01,3.652841e-01,2.602346e-03,-1.085038e+02,8.128419e+02,1.968821e+01
4427,-1.284261e-01,3.660737e-01,2.514056e-03,-9.081519e+00,8.182059e+02,1.736058e+01
4428,-1.334960e-01,3.654474e-01,2.603593e-03,-1.085535e+02,8.132092e+02,1.969712e+01
4429,-1.284857e-01,3.662374e-01,2.515263e-03,-9.086252e+00,8.185755e+02,1.736844e+01
4430,-1.335579e-01,3.656108e-01,2.604839e-03,-1.086031e+02,8.135764e+02,1.970603e+01
4431,-1.285453e-01,3.664010e-01,2.516470e-03,-9.090985e+00,8.189451e+02,1.737630e+01
4432,-1.336197e-01,3.657741e-01,2.606086e-03,-1.086528e+02,8.139437e+02,1.971494e+01
4433,-1.286048e-01,3.665647e-01,2.517677e-03,-9.095718e+00,8.193147e+02,1.738416e+01
4434,-1.336816e-01,3.659375e-01,2.607333e-03,-1.087025e+02,8.143110e+02,1.972385e+01
4435,-1.286644e-01,3.667284e-01,2.518884e-03,-9.100451e+00,8.196843e+02,1.739201e+01
4436,-1.337434e-01,3.661008e-01,2.608580e-03,-1.087521e+02,8.146782e+02,1.973276e+01
4437,-1.287240e-01,3.668920e-01,2.520090e-03,-9.105184e+00,8.200539e+02,1.739987e+01
4438,-1.338053e-01,3.662642e-01,2.609827e-03,-1.088018e+02,8.150455e+02,1.974167e+01
4439,-1.287835e-01,3.670557e-01,2.521297e-03,-9.109918e+00,8.204235e+02,1.740773e+01
4440,-1.338671e-01,3.664275e-01,2.611074e-03,-1.088514e+02,8.154128e+02,1.975059e+01
4441,-1.288431e-01,3.672194e-01,2.522504e-03,-9.114651e+00,8.207931e+02,1.741559e+01
4442,-1.339290e-01,3.665909e-01,2.612321e-03,-1.089011e+02,8.157800e+02,1.975950e+01
4443,-1.289027e-01,3.673831e-01,2.523711e-03,-9.119384e+00,8.211627e+02,1.742345e+01
4444,-1.339908e-01,3.667542e-01,2.613568e-03,-1.089508e+02,8.161473e+02,1.976841e+01
4445,-1.289623e-01,3.675467e-01,2.524918e-03,-9.124117e+00,8.215323e+02,1.743130e+01
4446,-1.340527e-01,3.669176e-01,2.614815e-03,-1.090004e+02,8.165146e+02,1.977732e+01
4447,-1.290218e-01,3.677104e-01,2.526124e-03,-9.128850e+00,8.219019e+02,1.743916e+01
4448,-1.341145e-01,3.670809e-01,2.616062e-03,-1.090501e+02,8.168818e+02,1.978623e+01
4449,-1.290814e-01,3.678741e-01,2.527331e-03,-9.133583e+00,8.222716e+02,1.744702e+01
4450,-1.341764e-01,3.672443e-01,2.617309e-03,-1.090997e+02,8.172491e+02,1.979514e+01
4451,-1.291410e-01,3.680377e-01,2.528538e-03,-9.138316e+00,8.226412e+02,1.745488e+01
4452,-1.342382e-01,3.674076e-01,2.618556e-03,-1.091494e+02,8.176164e+02,1.980405e+01
4453,-1.292006e-01,3.682014e-01,2.529745e-03,-9.143049e+00,8.230108e+02,1.746274e+01
4454,-1.343001e-01,3.675710e-01,2.619803e-03,-1.091991e+02,8.179836e+02,1.981297e+01
4455,-1.292601e-01,3.683651e-01,2.530952e-03,-9.147782e+00,8.233804e+02,1.747059e+01
4456,-1.343619e-01,3.677343e-01,2.621050e-03,-1.092487e+02,8.183509e+02,1.982188e+01
4457,-1.293197e-01,3.685287e-01,2.532158e-03,-9.152515e+00,8.237500e+02,1.747845e+01
4458,-1.344238e-01,3.678977e-01,2.622297e-03,-1.092984e+02,8.187182e+02,1.983079e+01
4459,-1.293793e-01,3.686924e-01,2.533365e-03,-9.157249e+00,8.241196e+02,1.748631e+01
4460,-1.344856e-01,3.680610e-01,2.623544e-03,-1.093480e+02,8.190855e+02,1.983970e+01
4461,-1.294388e-01,3.688561e-01,2.534572e-03,-9.161982e+00,8.244892e+02,1.749417e+01
4462,-1.345475e-01,3.682244e-01,2.624791e-03,-1.093977e+02,8.194527e+02,1.984861e+01
4463,-1.294984e-01,3.690197e-01,2.535779e-03,-9.166715e+00,8.248588e+02,1.750202e+01
4464,-1.346093e-01,3.683877e-01,2.626038e-03,-1.094474e+02,8.198200e+02,1.985752e+01
4465,-1.295580e-01,3.691834e-01,2.536986e-03,-9.171448e+00,8.252284e+02,1.750988e+01
4466,-1.346712e-01,3.685510e-01,2.627285e-03,-1.094970e+02,8.201873e+02,1.986643e+01
4467,-1.296176e-01,3.693471e-01,2.538192e-03,-9.176181e+00,8.255980e+02,1.751774e+01
4468,-1.347330e-01,3.687144e-01,2.628532e-03,-1.095467e+02,8.205545e+02,1.987535e+01
4469,-1.296771e-01,3.695107e-01,2.539399e-03,-9.180914e+00,8.259676e+02,1.752560e+01
4470,-1.347949e-01,3.688777e-01,2.629779e-03,-1.095963e+02,8.209218e+02,1.988426e+01
4471,-1.297367e-01,3.696744e-01,2.540606e-03,-9.185647e+00,8.263373e+02,1.753346e+01
4472,-1.348567e-01,3.690411e-01,2.631026e-03,-1.096460e+02,8.212891e+02,1.989317e+01
4473,-1.297963e-01,3.698381e-01,2.541813e-03,-9.190380e+00,8.267069e+02,1.754131e+01
4474,-1.349186e-01,3.692044e-01,2.632273e-03,-1.096957e+02,8.216563e+02,1.990208e+01
4475,-1.298559e-01,3.700017e-01,2.543020e-03,-9.195113e+00,8.270765e+02,1.754917e+01
4476,-1.349804e-01,3.693678e-01,2.633520e-03,-1.097453e+02,8.220236e+02,1.991099e+01
4477,-1.299154e-01,3.701654e-01,2.544226e-03,-9.199846e+00,8.274461e+02,1.755703e+01
4478,-1.350423e-01,3.695311e-01,2.634767e-03,-1.097950e+02,8.223909e+02,1.991990e+01
4479,-1.299750e-01,3.703291e-01,2.545433e-03,-9.204580e+00,8.278157e+02,1.756489e+01
4480,-1.351041e-01,3.696945e-01,2.636014e-03,-1.098446e+02,8.227581e+02,1.992881e+01
4481,-1.300346e-01,3.704927e-01,2.546640e-03,-9.209313e+00,8.281853e+02,1.757275e+01
4482,-1.351660e-01,3.698578e-01,2.637261e-03,-1.098943e+02,8.231254e+02,1.993773e+01
4483,-1.300942e-01,3.706564e-01,2.547847e-03,-9.214046e+00,8.285549e+02,1.758060e+01
4484,-1.352278e-01,3.700212e-01,2.638508e-03,-1.099440e+02,8.234927e+02,1.994664e+01
4485,-1.301537e-01,3.708201e-01,2.549054e-03,-9.218779e+00,8.289245e+02,1.758846e+01
4486,-1.352897e-01,3.701845e-01,2.639755e-03,-1.099936e+02,8.238599e+02,1.995555e+01
4487,-1.302133e-01,3.709837e-01,2.550260e-03,-9.223512e+00,8.292941e+02,1.759632e+01
4488,-1.353515e-01,3.703479e-01,2.641002e-03,-1.100433e+02,8.242272e+02,1.996446e+01
4489,-1.302729e-01,3.711474e-01,2.551467e-03,-9.228245e+00,8.296637e+02,1.760418e+01
4490,-1.354134e-01,3.705112e-01,2.642249e-03,-1.100930e+02,8.245945e+02,1.997337e+01
4491,-1.303324e-01,3.713111e-01,2.552674e-03,-9.232978e+00,8.300333e+02,1.761203e+01
4492,-1.354752e-01,3.706746e-01,2.643495e-03,-1.101426e+02,8.249617e+02,1.998228e+01
4493,-1.303920e-01,3.714747e-01,2.553881e-03,-9.237711e+00,8.304030e+02,1.761989e+01
4494,-1.355371e-01,3.708379e-01,2.644742e-03,-1.101923e+02,8.253290e+02,1.999119e+01
4495,-1.304516e-01,3.716384e-01,2.555088e-03,-9.242444e+00,8.307726e+02,1.762775e+01
4496,-1.355989e-01,3.710013e-01,2.645989e-03,-1.102419e+02,8.256963e+02,2.000011e+01
4497,-1.305112e-01,3.718021e-01,2.556294e-03,-9.247177e+00,8.311422e+02,1.763561e+01
4498,-1.356608e-01,3.711646e-01,2.647236e-03,-1.102916e+02,8.260636e+02,2.000902e+01
4499,-1.305707e-01,3.719657e-01,2.557501e-03,-9.251911e+00,8.315118e+02,1.764347e+01
4500,-1.357226e-01,3.713280e-01,2.648483e-03,-1.103413e+02,8.264308e+02,2.001793e+01
4501,-1.306303e-01,3.721294e-01,2.558708e-03,-9.256644e+00,8.318814e+02,1.765132e+01
4502,-1.357845e-01,3.714913e-01,2.649730e-03,-1.103909e+02,8.267981e+02,2.002684e+01
4503,-1.306899e-01,3.722931e-01,2.559915e-03,-9.261377e+00,8.322510e+02,1.765918e+01
4504,-1.358463e-01,3.716547e-01,2.650977e-03,-1.104406e+02,8.271654e+02,2.003575e+01
4505,-1.307495e-01,3.724567e-01,2.561122e-03,-9.266110e+00,8.326206e+02,1.766704e+01
4506,-1.359082e-01,3.718180e-01,2.652224e-03,-1.104902e+02,8.275326e+02,2.004466e+01
4507,-1.308090e-01,3.726204e-01,2.562328e-03,-9.270843e+00,8.329902e+02,1.767490e+01
4508,-1.359700e-01,3.719813e-01,2.653471e-03,-1.105399e+02,8.278999e+02,2.005357e+01
4509,-1.308686e-01,3.727841e-01,2.563535e-03,-9.275576e+00,8.333598e+02,1.768276e+01
4510,-1.360319e-01,3.721447e-01,2.654718e-03,-1.105896e+02,8.282672e+02,2.006249e+01
4511,-1.309282e-01,3.729477e-01,2.564742e-03,-9.280309e+00,8.337294e+02,1.769061e+01
4512,-1.360937e-01,3.723080e-01,2.655965e-03,-1.106392e+02,8.286344e+02,2.007140e+01
4513,-1.309877e-01,3.731114e-01,2.565949e-03,-9.285042e+00,8.340990e+02,1.769847e+01
4514,-1.361556e-01,3.724714e-01,2.657212e-03,-1.106889e+02,8.290017e+02,2.008031e+01
4515,-1.310473e-01,3.732751e-01,2.567156e-03,-9.289775e+00,8.344687e+02,1.770633e+01
4516,-1.362174e-01,3.726347e-01,2.658459e-03,-1.107385e+02,8.293690e+02,2.008922e+01
4517,-1.311069e-01,3.734388e-01,2.568362e-03,-9.294509e+00,8.348383e+02,1.771419e+01
4518,-1.362793e-01,3.727981e-01,2.659706e-03,-1.107882e+02,8.297362e+02,2.009813e+01
4519,-1.311665e-01,3.736024e-01,2.569569e-03,-9.299242e+00,8.352079e+02,1.772204e+01
4520,-1.363411e-01,3.729614e-01,2.660953e-03,-1.108379e+02,8.301035e+02,2.010704e+01
4521,-1.312260e-01,3.737661e-01,2.570776e-03,-9.303975e+00,8.355775e+02,1.772990e+01
4522,-1.364030e-01,3.731248e-01,2.662200e-03,-1.108875e+02,8.304708e+02,2.011595e+01
4523,-1.312856e-01,3.739298e-01,2.571983e-03,-9.308708e+00,8.359471e+02,1.773776e+01
4524,-1.364648e-01,3.732881e-01,2.663447e-03,-1.109372e+02,8.308380e+02,2.012487e+01
4525,-1.313452e-01,3.740934e-01,2.573190e-03,-9.313441e+00,8.363167e+02,1.774562e+01
4526,-1.365267e-01,3.734515e-01,2.664694e-03,-1.109868e+02,8.312053e+02,2.013378e+01
4527,-1.314048e-01,3.742571e-01,2.574396e-03,-9.318174e+00,8.366863e+02,1.775348e+01
4528,-1.365885e-01,3.736148e-01,2.665941e-03,-1.110365e+02,8.315726e+02,2.014269e+01
4529,-1.314643e-01,3.744208e-01,2.575603e-03,-9.322907e+00,8.370559e+02,1.776133e+01
4530,-1.366504e-01,3.737782e-01,2.667188e-03,-1.110862e+02,8.319399e+02,2.015160e+01
4531,-1.315239e-01,3.745844e-01,2.576810e-03,-9.327640e+00,8.374255e+02,1.776919e+01
4532,-1.367122e-01,3.739415e-01,2.668435e-03,-1.111358e+02,8.323071e+02,2.016051e+01
4533,-1.315835e-01,3.747481e-01,2.578017e-03,-9.332373e+00,8.377951e+02,1.777705e+01
4534,-1.367741e-01,3.741049e-01,2.669682e-03,-1.111855e+02,8.326744e+02,2.016942e+01
4535,-1.316430e-01,3.749118e-01,2.579224e-03,-9.337106e+00,8.381647e+02,1.778491e+01
4536,-1.368359e-01,3.742682e-01,2.670929e-03,-1.112351e+02,8.330417e+02,2.017833e+01
4537,-1.317026e-01,3.750754e-01,2.580430e-03,-9.341840e+00,8.385344e+02,1.779277e+01
4538,-1.368978e-01,3.744316e-01,2.672176e-03,-1.112848e+02,8.334089e+02,2.018725e+01
4539,-1.317622e-01,3.752391e-01,2.581637e-03,-9.346573e+00,8.389040e+02,1.780062e+01
4540,-1.369596e-01,3.745949e-01,2.673423e-03,-1.113345e+02,8.337762e+02,2.019616e+01
4541,-1.318218e-01,3.754028e-01,2.582844e-03,-9.351306e+00,8.392736e+02,1.780848e+01
4542,-1.370215e-01,3.747583e-01,2.674670e-03,-1.113841e+02,8.341435e+02,2.020507e+01
4543,-1.318813e-01,3.755664e-01,2.584051e-03,-9.356039e+00,8.396432e+02,1.781634e+01
4544,-1.370833e-01,3.749216e-01,2.675917e-03,-1.114338e+02,8.345107e+02,2.021398e+01
4545,-1.319409e-01,3.757301e-01,2.585258e-03,-9.360772e+00,8.400128e+02,1.782420e+01
4546,-1.371452e-01,3.750850e-01,2.677164e-03,-1.114835e+02,8.348780e+02,2.022289e+01
4547,-1.320005e-01,3.758938e-01,2.586464e-03,-9.365505e+00,8.403824e+02,1.783205e+01
4548,-1.372070e-01,3.752483e-01,2.678411e-03,-1.115331e+02,8.352453e+02,2.023180e+01
4549,-1.320601e-01,3.760574e-01,2.587671e-03,-9.370238e+00,8.407520e+02,1.783991e+01
4550,-1.372689e-01,3.754117e-01,2.679658e-03,-1.115828e+02,8.356125e+02,2.024071e+01
4551,-1.321196e-01,3.762211e-01,2.588878e-03,-9.374971e+00,8.411216e+02,1.784777e+01
4552,-1.373307e-01,3.755750e-01,2.680905e-03,-1.116324e+02,8.359798e+02,2.024963e+01
4553,-1.321792e-01,3.763848e-01,2.590085e-03,-9.379704e+00,8.414912e+02,1.785563e+01
4554,-1.373926e-01,3.757383e-01,2.682152e-03,-1.116821e+02,8.363471e+02,2.025854e+01
4555,-1.322388e-01,3.765484e-01,2.591292e-03,-9.384437e+00,8.418608e+02,1.786349e+01
4556,-1.374544e-01,3.759017e-01,2.683398e-03,-1.117318e+02,8.367143e+02,2.026745e+01
4557,-1.322984e-01,3.767121e-01,2.592498e-03,-9.389171e+00,8.422304e+02,1.787134e+01
4558,-1.375163e-01,3.760650e-01,2.684645e-03,-1.117814e+02,8.370816e+02,2.027636e+01
4559,-1.323579e-01,3.768758e-01,2.593705e-03,-9.393904e+00,8.426000e+02,1.787920e+01
4560,-1.375781e-01,3.762284e-01,2.685892e-03,-1.118311e+02,8.374489e+02,2.028527e+01
4561,-1.324175e-01,3.770394e-01,2.594912e-03,-9.398637e+00,8.429697e+02,1.788706e+01
4562,-1.376400e-01,3.763917e-01,2.687139e-03,-1.118807e+02,8.378162e+02,2.029418e+01
4563,-1.324771e-01,3.772031e-01,2.596119e-03,-9.403370e+00,8.433393e+02,1.789492e+01
4564,-1.377018e-01,3.765551e-01,2.688386e-03,-1.119304e+02,8.381834e+02,2.030309e+01
4565,-1.325366e-01,3.773668e-01,2.597326e-03,-9.408103e+00,8.437089e+02,1.790278e+01
4566,-1.377637e-01,3.767184e-01,2.689633e-03,-1.119801e+02,8.385507e+02,2.031201e+01
4567,-1.325962e-01,3.775304e-01,2.598532e-03,-9.412836e+00,8.440785e+02,1.791063e+01
4568,-1.378255e-01,3.768818e-01,2.690880e-03,-1.120297e+02,8.389180e+02,2.032092e+01
4569,-1.326558e-01,3.776941e-01,2.599739e-03,-9.417569e+00,8.444481e+02,1.791849e+01
4570,-1.378873e-01,3.770451e-01,2.692127e-03,-1.120794e+02,8.392852e+02,2.032983e+01
4571,-1.327154e-01,3.778578e-01,2.600946e-03,-9.422302e+00,8.448177e+02,1.792635e+01
4572,-1.379492e-01,3.772085e-01,2.693374e-03,-1.121290e+02,8.396525e+02,2.033874e+01
4573,-1.327749e-01,3.780214e-01,2.602153e-03,-9.427035e+00,8.451873e+02,1.793421e+01
4574,-1.380110e-01,3.773718e-01,2.694621e-03,-1.121787e+02,8.400198e+02,2.034765e+01
4575,-1.328345e-01,3.781851e-01,2.603360e-03,-9.431768e+00,8.455569e+02,1.794206e+01
4576,-1.380729e-01,3.775352e-01,2.695868e-03,-1.122284e+02,8.403870e+02,2.035656e+01
4577,-1.328941e-01,3.783488e-01,2.604566e-03,-9.436502e+00,8.459265e+02,1.794992e+01
4578,-1.381347e-01,3.776985e-01,2.697115e-03,-1.122780e+02,8.407543e+02,2.036547e+01
4579,-1.329537e-01,3.785124e-01,2.605773e-03,-9.441235e+00,8.462961e+02,1.795778e+01
4580,-1.381966e-01,3.778619e-01,2.698362e-03,-1.123277e+02,8.411216e+02,2.037439e+01
4581,-1.330132e-01,3.786761e-01,2.606980e-03,-9.445968e+00,8.466657e+02,1.796564e+01
4582,-1.382584e-01,3.780252e-01,2.699609e-03,-1.123773e+02,8.414888e+02,2.038330e+01
4583,-1.330728e-01,3.788398e-01,2.608187e-03,-9.450701e+00,8.470354e+02,1.797350e+01
4584,-1.383203e-01,3.781886e-01,2.700856e-03,-1.124270e+02,8.418561e+02,2.039221e+01
4585,-1.331324e-01,3.790034e-01,2.609394e-03,-9.455434e+00,8.474050e+02,1.798135e+01
4586,-1.383821e-01,3.783519e-01,2.702103e-03,-1.124767e+02,8.422234e+02,2.040112e+01
4587,-1.331919e-01,3.791671e-01,2.610600e-03,-9.460167e+00,8.477746e+02,1.798921e+01
4588,-1.384440e-01,3.785153e-01,2.703350e-03,-1.125263e+02,8.425906e+02,2.041003e+01
4589,-1.332515e-01,3.793308e-01,2.611807e-03,-9.464900e+00,8.481442e+02,1.799707e+01
4590,-1.385058e-01,3.786786e-01,2.704597e-03,-1.125760e+02,8.429579e+02,2.041894e+01
4591,-1.333111e-01,3.794945e-01,2.613014e-03,-9.469633e+00,8.485138e+02,1.800493e+01
4592,-1.385677e-01,3.788420e-01,2.705844e-03,-1.126256e+02,8.433252e+02,2.042785e+01
4593,-1.333707e-01,3.796581e-01,2.614221e-03,-9.474366e+00,8.488834e+02,1.801279e+01
4594,-1.386295e-01,3.790053e-01,2.707091e-03,-1.126753e+02,8.436925e+02,2.043677e+01
4595,-1.334302e-01,3.798218e-01,2.615428e-03,-9.479099e+00,8.492530e+02,1.802064e+01
4596,-1.386914e-01,3.791686e-01,2.708338e-03,-1.127250e+02,8.440597e+02,2.044568e+01
4597,-1.334898e-01,3.799855e-01,2.616634e-03,-9.483833e+00,8.496226e+02,1.802850e+01
4598,-1.387532e-01,3.793320e-01,2.709585e-03,-1.127746e+02,8.444270e+02,2.045459e+01
4599,-1.335494e-01,3.801491e-01,2.617841e-03,-9.488566e+00,8.499922e+02,1.803636e+01
4600,-1.388151e-01,3.794953e-01,2.710832e-03,-1.128243e+02,8.447943e+02,2.046350e+01
4601,-1.336090e-01,3.803128e-01,2.619048e-03,-9.493299e+00,8.503618e+02,1.804422e+01
4602,-1.388769e-01,3.796587e-01,2.712079e-03,-1.128739e+02,8.451615e+02,2.047241e+01
4603,-1.336685e-01,3.804765e-01,2.620255e-03,-9.498032e+00,8.507314e+02,1.805207e+01
4604,-1.389388e-01,3.798220e-01,2.713326e-03,-1.129236e+02,8.455288e+02,2.048132e+01
4605,-1.337281e-01,3.806401e-01,2.621462e-03,-9.502765e+00,8.511011e+02,1.805993e+01
4606,-1.390006e-01,3.799854e-01,2.714573e-03,-1.129733e+02,8.458961e+02,2.049023e+01
4607,-1.337877e-01,3.808038e-01,2.622668e-03,-9.507498e+00,8.514707e+02,1.806779e+01
4608,-1.390625e-01,3.801487e-01,2.715820e-03,-1.130229e+02,8.462633e+02,2.049915e+01
4609,-1.338472e-01,3.809675e-01,2.623875e-03,-9.512231e+00,8.518403e+02,1.807565e+01
4610,-1.391243e-01,3.803121e-01,2.717067e-03,-1.130726e+02,8.466306e+02,2.050806e+01
4611,-1.339068e-01,3.811311e-01,2.625082e-03,-9.516964e+00,8.522099e+02,1.808351e+01
4612,-1.391862e-01,3.804754e-01,2.718314e-03,-1.131223e+02,8.469979e+02,2.051697e+01
4613,-1.339664e-01,3.812948e-01,2.626289e-03,-9.521697e+00,8.525795e+02,1.809136e+01
4614,-1.392480e-01,3.806388e-01,2.719561e-03,-1.131719e+02,8.473651e+02,2.052588e+01
4615,-1.340260e-01,3.814585e-01,2.627496e-03,-9.526431e+00,8.529491e+02,1.809922e+01
4616,-1.393099e-01,3.808021e-01,2.720808e-03,-1.132216e+02,8.477324e+02,2.053479e+01
4617,-1.340855e-01,3.816221e-01,2.628702e-03,-9.531164e+00,8.533187e+02,1.810708e+01
4618,-1.393717e-01,3.809655e-01,2.722054e-03,-1.132712e+02,8.480997e+02,2.054370e+01
4619,-1.341451e-01,3.817858e-01,2.629909e-03,-9.535897e+00,8.536883e+02,1.811494e+01
4620,-1.394336e-01,3.811288e-01,2.723301e-03,-1.133209e+02,8.484669e+02,2.055261e+01
4621,-1.342047e-01,3.819495e-01,2.631116e-03,-9.540630e+00,8.540579e+02,1.812280e+01
4622,-1.394954e-01,3.812922e-01,2.724548e-03,-1.133706e+02,8.488342e+02,2.056153e+01
4623,-1.342643e-01,3.821131e-01,2.632323e-03,-9.545363e+00,8.544275e+02,1.813065e+01
4624,-1.395573e-01,3.814555e-01,2.725795e-03,-1.134202e+02,8.492015e+02,2.057044e+01
4625,-1.343238e-01,3.822768e-01,2.633530e-03,-9.550096e+00,8.547971e+02,1.813851e+01
4626,-1.396191e-01,3.816189e-01,2.727042e-03,-1.134699e+02,8.495688e+02,2.057935e+01
4627,-1.343834e-01,3.824405e-01,2.634736e-03,-9.554829e+00,8.551668e+02,1.814637e+01
4628,-1.396810e-01,3.817822e-01,2.728289e-03,-1.135195e+02,8.499360e+02,2.058826e+01
4629,-1.344430e-01,3.826041e-01,2.635943e-03,-9.559562e+00,8.555364e+02,1.815423e+01
4630,-1.397428e-01,3.819456e-01,2.729536e-03,-1.135692e+02,8.503033e+02,2.059717e+01
4631,-1.345026e-01,3.827678e-01,2.637150e-03,-9.564295e+00,8.559060e+02,1.816209e+01
4632,-1.398047e-01,3.821089e-01,2.730783e-03,-1.136189e+02,8.506706e+02,2.060608e+01
4633,-1.345621e-01,3.829315e-01,2.638357e-03,-9.569028e+00,8.562756e+02,1.816994e+01
4634,-1.398665e-01,3.822723e-01,2.732030e-03,-1.136685e+02,8.510378e+02,2.061499e+01
4635,-1.346217e-01,3.830951e-01,2.639564e-03,-9.573762e+00,8.566452e+02,1.817780e+01
4636,-1.399284e-01,3.824356e-01,2.733277e-03,-1.137182e+02,8.514051e+02,2.062391e+01
4637,-1.346813e-01,3.832588e-01,2.640770e-03,-9.578495e+00,8.570148e+02,1.818566e+01
4638,-1.399902e-01,3.825989e-01,2.734524e-03,-1.137678e+02,8.517724e+02,2.063282e+01
4639,-1.347408e-01,3.834225e-01,2.641977e-03,-9.583228e+00,8.573844e+02,1.819352e+01
4640,-1.400521e-01,3.827623e-01,2.735771e-03,-1.138175e+02,8.521396e+02,2.064173e+01
4641,-1.348004e-01,3.835861e-01,2.643184e-03,-9.587961e+00,8.577540e+02,1.820137e+01
4642,-1.401139e-01,3.829256e-01,2.737018e-03,-1.138672e+02,8.525069e+02,2.065064e+01
4643,-1.348600e-01,3.837498e-01,2.644391e-03,-9.592694e+00,8.581236e+02,1.820923e+01
4644,-1.401758e-01,3.830890e-01,2.738265e-03,-1.139168e+02,8.528742e+02,2.065955e+01
4645,-1.349196e-01,3.839135e-01,2.645598e-03,-9.597427e+00,8.584932e+02,1.821709e+01
